job_id_encoded,location_encoded,classification_encoded,sub_classification_encoded,work_type_encoded
5157,14,18,88,2
2908,14,11,245,2
29173,23,18,128,3
43959,8,8,95,3
45480,67,18,206,3
33135,24,23,127,3
14403,14,18,16,2
2169,14,26,187,3
3840,46,16,156,3
12467,14,21,153,3
2487,2,16,112,3
31492,18,30,42,3
12529,1,30,284,3
29902,67,18,78,3
42270,67,16,32,1
2552,67,8,95,3
796,46,15,192,3
12466,46,15,174,2
1239,67,26,187,3
21048,14,16,290,3
15774,46,21,153,3
26263,1,14,122,2
45574,14,12,172,3
38989,67,18,78,3
29741,46,14,122,3
33664,1,18,41,2
31756,67,8,66,3
36335,35,16,297,1
25492,46,11,276,3
39437,67,30,302,1
14098,67,21,228,3
34506,55,23,179,3
39466,1,1,23,2
27788,14,16,47,3
43626,8,8,95,3
23742,46,8,66,3
512,46,6,57,3
42577,67,2,240,3
22863,75,14,121,3
27593,75,14,121,3
41662,14,14,124,3
36446,1,10,125,3
8240,12,13,99,3
31299,14,2,200,3
41565,46,14,123,3
7353,19,8,219,2
3944,25,15,189,3
37248,67,18,286,2
36329,67,1,266,3
9860,8,16,32,3
1206,2,1,14,3
6210,46,24,58,3
37671,67,21,253,3
13032,46,21,238,3
28593,46,11,279,1
27344,31,30,206,3
7564,80,15,192,3
20281,1,14,122,2
27882,55,30,206,2
33356,8,18,89,3
12686,55,15,189,1
8446,67,22,169,3
19803,78,1,40,3
13438,55,18,229,3
35364,75,15,175,3
45064,8,16,47,3
37550,75,23,127,3
30631,67,15,174,1
20598,67,22,169,3
21028,49,15,189,1
42415,14,15,189,4
33972,46,26,156,3
33485,2,30,302,2
1465,67,24,248,3
41304,67,15,117,3
47541,67,21,282,3
7239,46,3,206,3
43477,67,21,71,3
4043,14,30,220,3
22459,19,8,232,3
30397,2,11,206,3
45169,75,8,232,3
4332,67,18,78,2
8268,67,30,11,3
816,74,25,251,3
7411,67,6,73,3
24858,46,16,47,3
28686,12,15,175,3
9019,55,1,103,3
26589,8,18,41,3
47572,67,1,102,3
31158,46,21,111,3
42440,46,2,6,3
21590,55,23,178,3
5633,67,12,50,3
20549,67,18,41,2
20908,55,25,251,3
80,35,30,146,1
31442,67,6,256,3
1076,13,30,107,3
19691,67,21,298,3
21664,2,25,161,4
21825,46,15,190,4
10942,42,17,206,3
41818,8,18,229,3
44012,50,25,251,4
6975,75,25,177,4
37429,18,30,25,3
32742,11,20,67,3
39893,67,7,156,3
23476,55,1,156,3
26898,28,15,189,4
38102,32,21,156,3
22382,46,2,6,4
9546,67,18,78,3
34042,46,26,187,3
43958,67,2,207,3
8604,42,2,240,3
29287,67,18,41,2
32392,67,18,78,3
45319,67,11,305,3
46338,67,18,41,2
43753,67,30,25,3
35901,8,18,78,3
35719,2,30,84,1
21795,67,2,207,2
42654,31,11,275,3
44844,8,2,6,3
10061,10,14,124,2
16092,55,25,164,3
18043,46,15,192,3
3785,8,2,75,2
33762,67,22,288,2
18693,1,30,284,3
27702,46,20,97,3
20596,63,30,146,2
34834,46,18,78,2
32527,46,16,32,2
30057,46,2,6,3
17572,44,11,49,3
16660,8,30,25,3
29557,46,15,214,3
32935,67,2,240,3
13296,67,1,21,2
16736,49,8,232,3
45200,74,9,157,2
22375,80,15,197,3
29081,67,30,284,3
30650,40,25,161,3
45053,46,18,78,2
35718,65,8,219,3
16718,67,4,104,3
47129,46,16,32,1
15538,67,19,51,3
27478,67,26,1,3
11504,67,7,113,4
41953,8,7,156,3
14733,67,21,298,3
20096,67,24,5,2
20042,8,12,50,3
13522,14,11,49,4
23767,67,6,158,3
3110,67,2,207,2
32974,67,30,284,3
3738,21,30,116,3
5127,14,15,174,2
1030,67,17,242,3
35159,67,14,124,3
6728,74,15,192,1
14688,14,30,146,1
47645,8,23,224,3
24855,1,25,251,4
23618,46,18,78,2
26789,37,23,127,3
46681,1,2,6,3
21766,46,18,286,2
112,26,23,179,3
3730,14,12,156,3
18278,8,18,301,3
42283,13,14,123,3
17094,67,1,14,3
26878,78,25,251,4
37122,55,15,195,1
36141,24,12,206,3
11839,46,1,40,3
2461,67,12,172,3
38605,46,26,1,3
32384,67,2,53,3
19517,67,8,66,3
45392,31,15,189,1
23860,67,4,104,3
39629,46,11,150,4
27052,46,9,266,2
26517,50,15,192,4
23615,67,18,229,2
28086,19,21,298,1
16,63,15,234,1
44514,46,2,6,3
31566,67,1,4,2
42775,58,25,251,1
23752,14,1,167,2
40720,66,15,215,3
12055,67,9,206,3
33844,67,30,126,3
25077,67,16,47,3
30893,67,30,146,3
21288,67,21,206,3
44197,46,7,8,1
34064,67,1,21,3
18739,67,22,96,2
37227,67,1,14,3
31275,14,16,32,2
4869,1,26,156,3
41943,25,14,85,3
20525,14,15,214,3
37017,67,18,16,3
15060,1,18,78,3
31595,46,16,47,1
2710,46,18,63,3
44416,67,19,51,3
19969,55,11,305,2
37969,46,12,83,2
21242,14,11,206,3
27341,12,7,86,3
44494,75,23,224,3
24863,46,18,41,2
13878,54,30,206,3
3022,14,17,244,3
8677,55,30,25,3
20483,75,16,47,3
39553,8,8,66,3
10194,46,25,161,3
7645,1,12,83,3
41252,46,7,8,3
42916,46,25,251,3
32388,67,18,257,3
37639,45,7,131,3
32431,67,18,286,3
31931,75,30,39,3
2062,21,21,71,2
10482,71,1,22,3
16267,55,2,53,3
31232,56,23,179,2
23807,42,7,86,3
14550,14,9,15,2
445,5,30,25,3
47681,8,25,251,3
23949,19,8,232,3
8522,46,20,233,3
30189,67,30,284,3
13882,46,18,128,2
9331,67,17,206,2
38146,46,18,229,2
19391,8,12,50,3
7424,2,21,20,1
26130,46,6,73,3
24063,37,8,219,2
11924,8,8,110,3
38680,67,2,6,3
45275,46,11,275,3
20673,55,25,251,3
25085,46,8,232,3
42135,66,15,189,3
3129,48,1,40,3
16160,31,16,156,3
26979,8,25,161,3
18073,8,22,169,4
1991,46,18,41,2
20450,1,8,206,3
40260,67,21,238,2
27027,1,11,206,3
34340,55,12,50,2
20927,55,2,6,1
11905,75,8,156,3
7996,50,25,251,2
17361,16,23,179,3
43142,46,17,199,3
8803,46,8,232,2
12558,55,11,49,3
46855,55,30,25,1
26994,46,30,302,1
17372,67,16,32,1
38117,46,21,298,2
19965,46,30,302,3
40481,33,2,240,4
45479,8,18,63,3
46300,67,15,254,3
41354,14,21,228,3
18953,46,1,102,3
41620,67,16,297,3
21799,46,12,50,2
38044,66,15,215,3
1390,5,30,155,3
30724,67,8,95,3
17079,63,12,299,3
24989,55,18,156,3
22946,14,23,179,3
44489,46,18,88,3
44111,46,21,111,3
8067,67,30,107,3
2951,67,18,41,2
46488,14,15,174,1
18525,67,21,237,1
39169,5,21,20,2
44031,46,24,247,3
9309,71,13,99,3
16725,67,30,302,1
10363,14,26,259,3
5890,46,25,164,3
17473,46,1,102,3
850,75,17,242,3
22183,46,18,16,3
10765,23,30,146,3
42965,4,15,214,3
39503,46,20,151,3
29914,67,18,89,3
20426,14,15,215,2
13115,14,8,219,3
29801,67,26,1,3
38652,67,1,211,2
40973,67,1,3,2
26145,75,18,89,3
250,67,21,298,3
36403,2,21,298,3
32059,35,25,164,3
46357,42,30,84,1
36218,46,18,78,3
13430,67,1,102,3
42816,2,15,188,1
35514,2,15,175,3
21847,46,25,164,3
8042,8,6,73,2
39272,46,24,247,3
14244,75,2,206,3
45172,46,10,300,3
14202,14,21,153,3
7733,19,18,41,3
10141,67,18,128,3
35771,55,30,107,2
44109,70,13,105,3
31078,46,17,206,3
16492,8,30,155,3
2244,46,2,207,4
47769,21,30,206,1
3220,46,11,277,3
11854,46,20,137,3
8098,21,15,249,2
42675,67,18,229,2
14330,31,1,2,3
35948,19,21,228,3
23509,2,16,47,4
23667,11,10,125,3
5190,67,18,285,2
8053,67,17,64,3
19792,67,25,251,3
27346,1,14,122,3
45236,13,30,302,3
7500,11,2,6,3
17391,14,30,208,3
28860,67,4,104,3
26503,52,26,206,4
35657,67,18,128,3
5708,8,26,259,3
23332,14,9,157,3
16038,14,22,169,3
9853,67,17,162,3
2452,46,20,97,3
15963,8,8,232,3
35487,46,12,172,3
21050,46,12,206,3
18565,12,6,73,3
25390,67,15,234,3
18798,67,15,215,3
44177,67,26,259,3
20824,67,21,298,2
19228,46,20,149,3
47163,8,15,254,3
1446,8,18,63,3
36592,67,18,88,2
9293,67,18,281,3
12931,74,15,189,3
20982,19,27,94,3
3019,63,15,215,3
45967,63,14,223,2
21355,46,15,213,3
33096,46,18,89,3
8617,67,18,128,2
34016,67,21,298,3
11656,2,18,16,2
1203,50,12,156,3
12164,46,4,60,3
27953,46,18,286,2
4727,67,18,260,3
10931,46,8,95,3
28282,46,22,169,3
38147,67,25,161,3
24600,67,19,304,3
22848,14,21,237,2
40408,46,15,77,4
35681,31,25,164,3
6022,52,21,298,3
18067,31,15,215,3
31137,52,30,206,3
7159,50,21,253,1
31960,19,30,146,3
12127,55,21,237,3
37954,46,20,67,3
39566,50,2,240,4
9648,67,2,6,3
18416,67,22,170,3
43783,46,18,16,2
18520,67,1,22,3
21968,67,26,1,3
29381,35,14,124,2
39642,8,6,73,3
14913,1,22,235,3
22367,30,14,124,3
26785,46,15,215,3
11558,67,18,88,2
11943,81,13,206,3
42091,67,18,257,3
11789,67,21,239,2
37460,46,18,78,3
21494,55,23,180,2
42076,18,16,130,1
32348,8,20,233,3
42707,46,2,6,2
10049,57,7,86,3
7312,55,18,78,2
33322,46,30,107,2
18070,67,18,41,3
19649,67,9,68,3
40904,46,4,206,3
26018,50,21,239,1
38477,75,2,241,3
16705,8,17,242,3
20417,46,17,199,2
19273,31,11,206,3
6593,8,21,206,3
26744,14,14,124,2
18438,67,11,277,4
32155,46,10,125,3
15559,56,23,182,3
31145,1,14,122,2
26066,2,15,195,2
19590,53,2,240,3
32810,32,24,250,3
5988,1,14,223,2
1954,18,30,116,3
23002,44,17,289,1
43376,79,14,124,2
38809,8,25,251,4
41312,46,26,14,3
25570,8,20,151,3
45300,46,16,144,1
38251,8,26,1,3
9807,46,18,229,3
26190,75,18,229,2
27418,67,17,64,2
25584,67,11,279,1
15419,14,4,69,3
1932,2,8,206,2
19990,46,26,259,3
26164,14,25,251,1
4742,67,17,64,2
46232,46,15,156,3
45016,75,18,89,3
5850,46,26,1,3
17494,55,29,106,3
40981,67,1,21,3
43794,67,20,151,3
44562,67,22,168,3
27950,55,30,107,2
45530,55,21,253,2
34417,67,14,206,3
40018,14,12,38,3
16002,45,25,164,3
4513,52,23,179,3
46729,46,6,73,3
5918,12,16,32,4
22337,46,6,73,3
22495,46,30,46,2
4039,67,1,35,3
9903,46,30,220,3
5946,55,23,202,2
9780,67,18,186,3
19318,8,4,60,3
32487,46,27,171,3
32167,1,18,260,2
31911,67,6,256,3
31943,8,11,278,3
29105,30,23,179,3
38617,46,26,258,3
7178,67,30,116,3
46503,48,14,123,3
38919,46,15,214,3
1391,8,21,298,3
12373,38,15,234,4
13699,1,25,251,3
15957,67,26,187,3
20512,55,30,107,3
13126,67,18,301,3
46952,70,15,215,2
21245,31,15,77,4
3205,67,21,237,3
30675,46,18,89,3
1590,2,11,206,2
24033,14,2,6,4
46673,57,16,297,3
37377,55,30,206,3
33486,46,14,124,3
43645,71,14,206,3
42783,26,23,179,3
30993,67,8,232,2
8947,55,20,62,3
44617,1,21,26,3
13324,67,15,189,1
6272,14,16,47,3
21821,46,6,73,1
3726,14,30,25,3
21912,67,8,66,3
17649,14,22,170,3
5921,46,1,14,3
8685,67,16,32,1
29734,2,30,206,1
31240,14,1,14,3
35826,40,7,8,4
12628,75,18,78,2
20818,74,21,253,3
40071,55,25,251,4
13048,77,30,25,3
41344,46,15,117,3
42217,46,2,240,2
41591,56,23,179,1
47596,75,14,121,2
2703,54,30,39,2
21933,55,30,206,2
7295,14,13,296,3
43858,14,2,6,4
32459,14,24,248,3
28436,46,21,298,1
3858,46,6,73,2
5220,46,6,73,2
1470,64,2,200,4
39739,46,24,250,3
8222,6,16,287,3
34765,67,12,50,3
21127,75,18,87,2
47404,45,30,155,3
553,2,21,282,3
33995,12,21,71,3
37623,18,11,276,4
28219,14,30,107,3
9870,46,22,169,3
21990,46,30,46,3
46767,9,21,282,1
4721,55,18,78,2
7979,67,2,6,2
9906,67,8,110,3
12171,31,8,271,3
17029,14,23,179,3
20606,14,30,126,4
38413,35,15,189,3
7444,31,11,279,3
30996,55,15,193,1
43260,67,2,53,3
45149,46,21,282,3
44340,14,18,41,2
8625,46,18,63,2
11541,67,6,256,2
47061,67,15,214,3
16216,31,16,144,1
31671,19,21,253,3
34697,8,21,298,2
9858,55,24,247,3
4299,67,18,156,3
40762,16,23,181,3
46973,10,15,190,4
44961,46,21,228,3
5676,14,23,224,3
35558,46,18,41,2
6240,67,8,110,3
40915,50,15,206,1
34243,67,4,60,3
38321,67,26,1,3
25140,14,18,89,3
4776,8,30,284,3
20241,67,22,81,3
42562,55,26,259,2
4931,46,21,253,3
12061,14,26,259,3
22614,46,1,40,3
34430,67,15,194,3
11408,67,21,132,3
15445,2,8,232,3
39725,67,15,198,2
29137,1,18,63,3
21739,46,18,63,3
34692,46,16,47,4
24297,78,11,206,3
35522,55,26,187,3
39789,14,8,95,3
42287,71,1,167,3
17768,55,14,124,3
37010,67,15,234,4
38646,67,16,47,3
46616,67,20,148,3
13013,14,7,156,3
5874,67,22,80,3
85,67,10,300,3
31993,67,14,123,2
21316,8,26,259,3
27840,67,22,170,2
41725,31,25,251,3
34379,11,5,118,3
40030,14,15,77,1
38174,67,25,164,3
35810,8,26,1,3
6149,55,21,156,3
22892,66,20,151,3
39583,67,12,231,3
35683,67,4,60,3
1251,42,16,47,3
33599,46,30,146,1
37797,67,19,51,3
28514,53,15,209,3
4832,68,15,176,4
9519,33,16,290,3
26224,49,30,261,3
17885,18,16,32,4
10792,50,24,247,3
40806,46,6,158,3
11765,80,30,52,3
10971,67,22,80,3
30572,67,1,206,2
15468,55,23,179,3
36350,14,21,237,2
13254,46,30,46,2
45100,32,15,234,3
42383,46,11,278,1
32398,8,8,232,3
25936,14,21,298,3
37661,8,21,298,3
19639,8,9,15,3
4885,67,22,169,3
14310,67,12,90,3
46953,8,11,275,2
33011,66,15,213,3
17632,14,23,179,3
12167,67,25,164,3
24107,56,30,146,2
3619,31,25,251,1
2129,67,20,149,3
30082,14,1,102,2
10612,14,18,78,2
10837,63,1,40,3
23264,67,1,21,3
8999,46,25,164,3
11067,67,22,169,3
17860,46,15,55,4
11439,67,12,101,3
3504,14,12,90,3
10129,52,23,181,3
38643,67,1,102,3
40313,67,4,60,2
12682,67,11,305,3
9532,2,11,278,4
15124,67,18,41,2
1143,67,26,156,3
41077,52,29,106,1
37324,55,12,273,3
22615,8,11,206,3
19572,67,18,229,3
41504,46,26,1,3
43119,46,18,16,3
7148,46,18,41,3
39381,8,27,94,3
5743,8,19,51,3
13619,8,30,107,3
41004,8,26,1,3
13759,35,16,115,3
19465,46,26,259,3
21593,67,18,283,2
37011,46,20,151,4
12537,67,6,256,3
4583,50,14,123,3
19103,56,21,108,3
11227,67,18,257,3
47261,8,15,197,2
22475,63,7,59,1
7958,58,26,187,1
20986,46,30,25,3
31939,8,12,38,3
4016,1,20,206,2
35528,2,17,289,3
4311,55,30,46,3
39250,13,14,123,4
7022,8,30,84,3
23282,19,30,302,3
16819,46,14,123,3
6318,67,26,259,3
2132,80,15,234,3
12112,14,16,47,3
19843,32,24,248,3
32671,55,11,206,3
43109,46,10,18,3
17502,23,14,122,3
20961,2,11,277,3
11177,67,22,227,3
17583,46,22,96,3
28041,74,12,156,3
7936,46,21,237,3
11476,46,12,273,3
8426,55,2,6,2
27009,46,25,161,3
28096,8,2,207,3
20216,67,25,164,3
2454,7,11,163,3
24687,28,22,206,3
35909,14,30,107,2
19897,46,26,1,3
27812,46,18,76,3
3198,67,2,53,3
12999,67,15,192,1
1004,50,15,189,4
10949,75,11,275,3
883,69,15,174,4
46657,18,21,153,1
35416,14,24,250,3
45308,8,26,187,3
21203,55,1,23,3
8265,46,6,57,2
4752,75,25,161,3
5350,67,30,46,3
32521,50,23,179,3
26698,46,30,220,3
32852,67,26,156,3
25923,8,8,271,3
26316,46,24,34,3
14679,8,18,78,3
31559,46,1,211,3
6187,46,6,73,3
34062,26,6,74,1
11521,67,21,253,3
46501,46,15,234,3
6722,67,24,5,3
7124,46,7,133,3
22225,46,18,41,2
28258,42,30,27,3
31553,67,30,84,3
31238,55,1,274,3
18326,66,6,256,2
12175,8,6,73,3
22134,46,8,232,3
20829,13,17,64,2
15492,55,23,181,2
9959,11,15,214,3
10106,80,11,49,4
11593,67,18,41,2
11074,55,8,219,1
32718,81,25,251,1
19766,46,17,242,3
36729,46,16,206,1
42523,67,25,164,3
11031,14,26,259,3
41257,14,12,232,2
30909,67,15,174,3
40375,67,4,104,2
12309,44,23,181,2
13589,46,8,110,3
8182,14,23,181,2
30107,46,1,2,2
47034,55,18,186,3
38812,46,21,253,3
43705,67,30,284,2
32390,55,21,253,1
8020,67,4,263,3
34520,67,18,63,3
36973,82,24,34,4
35305,46,4,60,3
17733,8,22,156,3
10823,19,21,153,3
38596,67,26,14,3
17637,46,26,1,3
32804,77,6,206,3
46220,67,4,114,3
43335,8,15,189,2
7279,67,22,168,3
38647,67,8,127,3
20246,2,12,24,3
8104,46,21,216,3
38981,8,6,73,3
17979,46,18,41,2
1615,4,15,156,2
38284,23,11,278,3
27884,17,1,167,3
45425,55,23,202,2
6321,67,30,46,2
35143,55,1,2,3
1654,67,26,1,3
12397,75,18,89,3
32895,75,18,89,3
44966,14,17,162,2
44246,46,22,169,3
7011,46,20,28,3
5639,8,7,48,3
39455,55,1,274,3
3963,31,15,174,3
22099,46,7,8,3
12784,14,11,267,3
18545,46,30,302,1
15361,46,25,164,3
40230,67,18,41,3
35943,67,15,206,3
10153,67,19,206,2
21886,55,16,47,3
44149,55,26,259,1
36685,14,11,49,4
23934,42,1,274,3
31921,24,14,123,3
13299,14,8,110,3
36773,46,16,47,3
30628,55,21,282,3
34665,8,12,232,3
4101,80,15,215,2
19741,27,21,20,1
30343,46,27,94,3
47041,73,1,103,3
2390,46,30,84,3
44269,75,4,54,3
5491,55,26,187,3
580,8,30,25,2
26545,46,18,229,3
47465,43,2,206,3
40409,80,15,192,4
11436,31,16,297,1
24016,67,1,60,3
22566,75,18,78,3
44935,55,8,271,3
13143,46,15,156,2
12838,8,26,187,3
29995,72,23,224,2
8927,40,21,228,3
27482,46,15,206,1
45729,55,14,123,3
13523,31,15,213,3
47339,8,22,80,3
27859,46,21,282,3
1922,2,30,39,2
18668,67,24,247,3
40533,65,18,128,3
17318,55,21,253,3
21283,46,18,76,2
33396,8,20,67,2
14457,55,20,206,3
15654,14,1,21,3
20278,46,11,275,4
32231,75,14,121,3
24138,11,22,170,4
9020,46,15,215,2
28583,67,18,41,3
5269,46,8,271,3
45481,1,25,160,3
6037,67,18,16,2
18933,67,6,73,3
25173,67,12,50,3
11485,1,15,189,3
39559,67,1,2,2
36507,14,6,74,3
35730,67,18,63,3
21389,67,11,278,3
19955,13,21,253,3
23884,67,16,32,4
52,18,7,48,3
41655,67,15,214,3
44983,55,25,251,1
24905,64,4,1,3
33563,43,13,296,3
41843,36,16,47,1
16840,46,6,73,3
11164,46,6,158,3
25689,50,30,302,1
3872,2,1,206,3
2946,14,15,215,3
36370,46,11,49,4
34193,67,1,274,3
11371,50,30,27,3
45617,67,18,89,2
12820,46,17,64,3
2136,67,15,215,3
42937,14,18,41,2
47644,55,14,124,3
24831,67,18,78,3
2163,67,15,215,4
30026,14,14,124,3
26139,67,21,153,2
37811,55,18,87,2
7139,50,8,206,3
13171,14,10,17,3
35000,68,30,206,2
44097,67,20,233,3
1843,55,30,84,3
20573,14,30,84,3
30681,67,24,250,2
2517,19,21,298,3
13941,67,15,189,1
33372,44,15,189,1
3583,67,4,72,2
16843,14,30,39,2
43890,8,17,242,3
12847,8,30,261,3
42955,67,1,102,2
15440,55,21,156,2
1834,46,11,206,3
14722,67,2,6,3
16585,8,21,206,3
16335,8,26,187,3
34832,67,2,240,3
34014,67,26,259,3
47524,19,12,156,3
37505,8,8,110,3
43365,75,25,161,3
26598,14,12,90,3
17919,61,11,279,3
4190,5,12,172,3
43664,64,21,71,3
2477,75,2,206,3
41164,14,8,232,3
26818,67,25,161,3
13515,25,30,25,3
47566,67,2,206,3
11360,67,15,214,3
23877,46,16,47,3
37037,67,25,251,3
20767,55,1,22,3
3782,67,18,78,3
32769,35,18,227,4
23535,55,30,107,2
30587,31,18,78,3
9585,55,15,254,3
11834,46,25,161,3
47702,67,21,237,3
34388,1,1,167,2
24529,74,2,6,4
17527,54,15,189,3
39456,46,8,110,3
34281,1,18,78,2
40284,14,1,40,3
32621,72,15,215,3
35037,46,18,89,3
12604,75,27,94,2
42022,8,2,6,4
10319,46,1,4,2
47325,8,3,9,3
14702,67,27,94,3
43467,67,2,6,3
21149,67,2,206,3
7503,1,2,53,3
11785,67,25,161,3
23799,55,30,25,3
11696,2,16,156,3
31737,14,15,156,3
47553,14,15,189,1
22001,67,1,21,2
23311,75,14,121,3
40116,46,18,128,3
16910,19,21,111,3
27355,73,6,73,3
38171,1,26,1,3
26823,46,14,123,3
41937,14,30,126,3
29518,18,1,14,3
37188,67,15,215,3
14157,46,14,223,3
14420,55,14,123,4
2483,46,11,277,2
33551,46,27,109,3
30962,67,20,149,2
9821,67,4,156,3
5854,67,30,27,3
37697,46,30,25,3
1276,46,11,278,3
38918,67,16,47,3
19024,67,20,233,3
47816,8,1,40,3
24370,50,21,20,3
42887,46,14,122,2
3430,67,17,242,3
11486,67,21,238,3
14026,21,21,71,4
10359,14,8,232,3
13180,46,10,17,3
15876,46,10,18,3
36070,1,25,251,1
23488,39,8,219,3
40615,80,11,276,3
25866,50,30,39,3
5253,46,1,3,3
31297,67,6,73,3
34079,67,6,73,3
8766,46,16,297,3
39209,8,18,286,2
11960,8,30,39,2
19470,25,15,175,3
4090,55,27,94,3
40246,75,25,251,3
35375,67,11,279,4
13634,37,23,179,3
2371,67,18,89,3
30183,80,24,5,3
40097,46,12,50,3
40477,67,30,52,3
9888,18,15,192,3
8696,67,12,50,3
27219,31,30,284,3
9505,64,7,8,1
35883,8,18,286,2
32603,67,18,63,3
23123,67,26,187,3
28868,46,22,80,2
28431,69,21,206,2
17558,55,6,73,3
4693,8,4,72,3
40011,67,2,6,3
14154,54,26,1,3
33063,8,30,206,2
14426,46,2,6,2
28699,63,15,234,4
3231,67,12,232,3
7742,67,26,187,3
16331,46,17,242,3
44287,14,11,206,3
334,55,30,25,3
7768,42,30,25,3
6911,55,30,25,2
32902,2,14,122,3
39056,67,16,115,4
25124,55,21,239,2
26880,67,1,3,3
8540,46,18,286,3
4317,14,15,189,4
14539,48,21,71,1
29259,8,30,25,2
2482,8,18,41,2
33624,80,21,253,3
15056,67,8,206,3
10635,55,8,66,3
40884,67,23,181,2
8502,14,16,156,3
9448,67,1,211,2
27955,67,30,126,4
26378,14,20,139,3
35535,1,17,205,3
21622,44,23,179,2
43755,8,2,6,4
40634,50,11,275,3
16890,60,23,179,3
23897,43,30,206,2
31332,67,26,259,3
13475,35,21,237,3
27039,67,22,227,3
45582,67,25,251,3
16538,19,2,240,3
7505,67,22,227,3
46166,55,23,180,3
5377,8,22,80,3
25572,46,30,46,2
3117,67,1,3,3
27813,67,30,284,3
27760,50,30,284,3
42128,1,17,289,2
33585,75,25,251,3
7507,52,25,206,1
32795,46,14,123,3
45388,67,11,206,3
3509,14,2,207,3
43023,55,14,123,2
31751,8,30,52,3
10439,67,19,156,3
14013,67,22,235,2
47183,30,4,29,3
43649,74,15,215,3
31453,46,30,107,3
16536,42,30,25,3
6143,46,18,88,2
15711,56,8,219,2
15362,55,15,206,3
9866,31,21,71,3
31601,67,21,132,3
41359,34,21,228,3
9078,14,8,110,3
39904,46,1,40,3
38264,8,18,186,3
13001,2,2,6,3
20413,68,30,107,3
33732,67,16,112,3
25498,14,15,176,3
17174,67,22,80,3
30760,32,21,206,3
24603,67,2,53,2
46909,67,8,66,3
38823,8,12,50,3
37673,31,2,53,3
22631,1,30,116,2
34067,67,20,67,3
23212,67,8,232,3
18435,14,30,25,3
44944,31,15,79,2
1139,67,4,54,3
867,67,6,73,3
29016,67,2,6,3
8963,55,15,174,2
16619,67,19,268,3
10879,53,30,25,3
19873,67,18,78,2
43304,67,16,156,3
9815,14,25,161,3
21364,49,30,39,3
2777,23,30,284,3
21407,67,19,37,3
34818,46,5,118,3
33893,67,6,73,2
4351,46,20,67,3
24518,46,4,60,3
31983,33,8,206,2
29632,8,30,25,3
5568,67,20,139,3
11104,55,15,197,1
13758,67,22,80,3
42643,67,18,78,2
22877,67,6,74,3
38554,67,15,234,4
7484,23,23,203,2
25014,67,15,189,3
27136,67,24,34,3
18244,67,18,229,3
10072,14,8,95,3
26907,55,2,240,3
38729,75,26,1,3
18261,52,14,124,3
22855,67,18,186,3
6712,67,4,60,3
3887,30,23,179,3
18512,67,26,187,3
10393,19,16,47,4
35614,5,30,25,3
1002,46,20,139,3
5492,14,15,189,1
38798,8,16,130,4
24389,67,21,298,2
42068,55,12,172,3
8131,46,18,89,3
41796,46,7,8,1
28824,46,17,242,3
26773,46,18,128,4
9656,67,11,49,2
44732,8,4,60,2
2275,67,1,103,3
42482,46,30,116,3
4298,14,18,229,2
6739,14,30,146,3
25116,46,21,153,3
20832,9,14,123,3
15996,55,20,62,3
33234,67,18,78,3
21827,14,21,237,3
5749,75,11,275,2
23293,14,20,62,3
24018,42,23,179,1
44169,50,12,93,3
31117,55,15,174,2
19323,46,26,259,3
5677,67,15,77,4
1339,40,30,46,3
27588,67,26,1,3
10492,46,10,294,2
17454,46,18,78,3
18521,67,20,206,2
27615,1,18,41,3
27332,37,23,181,3
30379,46,18,229,3
43761,14,12,50,3
41671,14,1,211,2
42397,61,21,253,3
7883,43,18,41,3
16415,46,30,206,3
25624,14,1,167,3
9876,67,1,3,3
20062,55,25,251,1
21403,14,20,151,3
20276,55,16,246,3
29799,67,21,298,2
28274,2,18,186,3
11522,48,25,164,3
8595,46,2,6,3
29749,67,21,111,3
27180,50,15,189,4
15462,46,8,95,3
19910,55,26,259,3
19634,46,30,84,3
9282,67,20,67,3
32210,35,23,156,3
9384,58,12,50,3
26217,63,1,3,3
40794,80,15,206,4
47670,14,30,284,3
8906,55,20,119,3
7292,67,15,117,3
36797,71,21,298,3
7082,75,14,121,3
25903,67,20,149,3
15952,46,5,118,3
40168,67,18,41,2
14351,56,8,110,3
1930,37,23,179,3
22332,55,20,67,3
3108,46,15,264,2
27512,67,2,65,2
7072,46,18,156,3
39562,67,20,151,3
16920,46,18,41,2
12696,67,6,73,3
197,67,11,275,2
15981,46,6,74,3
34188,46,8,95,3
22805,2,23,179,2
44180,46,26,156,3
19330,1,7,8,4
19265,67,30,155,3
6114,67,2,6,3
20857,61,21,111,2
23617,67,2,207,2
20907,67,14,124,3
34993,67,15,213,3
38727,55,15,77,3
43001,46,2,53,3
47033,46,15,192,4
6147,67,18,285,3
40472,55,23,181,3
38722,8,25,251,3
46541,24,15,234,3
742,8,4,206,2
26061,2,16,47,3
20881,1,27,94,3
36016,14,18,156,2
1935,46,1,211,2
449,8,4,60,3
43967,56,23,179,2
3305,67,18,301,3
45126,69,30,302,3
43197,2,24,247,3
12009,46,18,78,3
18745,46,26,156,3
27255,67,17,289,2
30567,25,8,218,3
38077,47,15,192,4
10477,67,20,28,3
14616,67,12,50,3
39274,14,11,267,2
15856,67,12,38,3
23235,46,15,192,2
7600,46,21,253,3
7132,8,1,21,3
11631,67,15,192,1
34194,67,30,84,3
15433,67,25,161,3
47180,55,30,25,3
8423,23,25,251,4
8382,4,7,8,4
42139,64,7,8,1
